id,age,gender,activities,bike,run,swim,other,1s_critical_power,15s_critical_power,2m_critical_power,3m_critical_power,5m_critical_power,8m_critical_power,10m_critical_power,20m_critical_power,30m_critical_power,1m_peak_wpk,5m_peak_wpk,10m_peak_wpk,20m_peak_wpk,30m_peak_wpk,20s_peak,20s_peak_wpk,60s_peak,60s_peak_wpk,180s_peak,180s_peak_wpk,240s_peak,240s_peak_wpk,420s_peak,420s_peak_wpk,720s_peak,720s_peak_wpk,weightkg, weightstd
43061fa8-cebe-463e-aaad-ac77fbea8e40,63,M,58,0,0,0,58,950.0,670.06667,333.85833,298.52222,255.85667,252.31042,225.64833,199.9525,189.63056,4.00048,2.43673,2.14903,1.90431,1.80601,635,6.0476190476190474,420,4.0,299,2.8476190476190477,279,2.657142857142857,251,2.3904761904761904,211,2.0095238095238095,105.0,0.0
05a7c90d-dd93-42bc-83c9-acf5a7bc49ff,37,M,204,5,166,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
74b3855c-b812-4676-9e37-2e88fc51f523,40,M,398,138,193,59,8,2232.0,671.86667,305.81667,280.49444,271.04,264.73542,262.68333,261.615,231.31222,5.26187,4.10667,3.98005,3.96386,3.50473,547,8.287878787878787,347,5.257575757575758,280,4.242424242424242,276,4.181818181818182,266,4.03030303030303,261,3.9545454545454546,66.0,0.0
6e01fb56-ff79-46a7-9e7a-52cf1ba29cab,58,M,478,354,0,0,124,1294.0,594.0,296.19167,282.96111,271.42667,255.02292,237.94167,215.13833,201.73611,5.68927,4.60045,4.03291,3.64641,3.41926,537,8.261538461538462,340,5.694915254237288,283,4.796610169491525,278,4.711864406779661,262,4.440677966101695,234,3.9661016949152543,64.77405857740585,1.1433870812309601
7d305da2-25bf-49aa-bab3-7959fec419cb,21,M,35,14,0,0,21,1632.0,797.0,393.51667,384.93333,357.75,331.89583,320.69333,299.48583,284.64222,7.02222,4.96875,4.45407,4.15953,3.95336,748,10.38888888888889,506,7.027777777777778,385,5.347222222222222,374,5.194444444444445,341,4.736111111111111,314,4.361111111111111,72.0,0.0
d52ea5a4-33e5-4948-8440-621ad5a17a69,40,M,267,267,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.10449438202248,0.982085028288217
009daa84-3253-4967-93fe-ebdb0fa93339,48,M,261,221,0,0,40,928.0,678.86667,398.18333,376.50556,368.55667,340.56042,337.44333,304.92417,283.63167,5.83022,4.92441,4.5087,4.0742,3.7897,649,8.671515767594826,436,5.825548343099143,377,5.0372287278632495,369,4.930337932577027,336,4.489413402021358,327,4.3691612573243575,74.84274000000002,1.4238157054906412e-14
46d148ae-9324-4a36-bbf2-70408f4828d3,59,M,987,49,0,0,938,568.0,302.73333,279.64167,277.95,269.42333,252.35625,242.47667,193.48167,177.16778,3.84875,3.66562,3.299,2.6324,2.41045,283,3.8503401360544216,278,3.7823129251700682,273,3.7142857142857144,270,3.673469387755102,255,3.4693877551020407,230,3.129251700680272,73.5,0.0
c0914f3e-30eb-439e-941e-5a47e2cd4492,50,M,32,1,0,0,31,799.0,683.33333,281.175,264.02778,239.82333,222.00833,214.945,210.96917,204.12556,4.17488,3.37779,3.02739,2.9714,2.87501,581,8.183098591549296,296,4.169014084507042,264,3.7183098591549295,264,3.7183098591549295,222,3.1267605633802815,214,3.0140845070422535,71.0,0.0
8ab954c9-6f3a-445f-8f4e-7c2b7b7f355e,50,M,1025,966,0,0,59,2462.0,2624.06667,469.825,370.96667,341.01333,310.81458,309.35,304.765,261.27222,11.20538,5.24636,4.75923,4.68869,4.01957,1980,30.46153846153846,728,11.2,371,5.707692307692308,356,5.476923076923077,317,4.876923076923077,308,4.7384615384615385,65.18634146341464,0.6460583465873049
23e268da-f18e-4d3b-af1f-22c05be7e571,44,M,207,194,0,0,13,1149.0,744.0,433.21667,413.34444,377.07667,359.84375,356.96667,350.85583,319.90944,6.96511,5.02769,4.75956,4.67808,4.26546,678,9.04,522,6.96,413,5.506666666666667,397,5.293333333333333,362,4.826666666666667,358,4.773333333333333,75.0,0.0
b22908a7-25bf-4912-9b5f-5f11b2502a06,33,M,174,167,6,0,1,1358.0,969.86667,489.76667,416.42222,376.90333,359.74167,341.865,311.18667,310.63667,6.95769,4.83209,4.38288,3.98957,3.98252,927,11.884615384615385,543,6.961538461538462,416,5.333333333333333,395,5.064102564102564,364,4.666666666666667,332,4.256410256410256,78.0,0.0
6203164b-b87d-4fe5-8b1a-2139a91132a4,52,M,88,37,0,0,51,945.386,645.66667,313.175,300.69444,279.12667,249.37083,248.17833,230.35782,212.00199,5.1732,3.77198,3.35376,3.11294,2.86489,646,8.72972972972973,383,5.175675675675675,301,4.0675675675675675,298,4.027027027027027,250,3.3783783783783785,247,3.3378378378378377,74.0,0.0
a7f059af-6ded-48ff-a2ab-2191f465ce37,63,M,121,108,13,0,0,826.0,614.6,319.54167,299.76111,264.16333,253.46042,252.46167,250.03333,240.21944,5.15342,3.61868,3.45838,3.42511,3.29068,587,8.04109589041096,376,5.1506849315068495,300,4.109589041095891,297,4.068493150684931,254,3.4794520547945207,250,3.4246575342465753,73.00826446280992,0.09090909090909087
a345f0a1-776e-4ab6-a79b-0b84d234caab,52,M,494,211,237,27,19,539.0,494.46667,314.85,308.73889,286.51333,267.5125,257.51,237.41,229.4,4.48555,3.62675,3.25962,3.00519,2.9038,485,6.139240506329114,354,4.481012658227848,309,3.911392405063291,296,3.7468354430379747,270,3.4177215189873418,257,3.2531645569620253,79.0,0.0
564ce24f-593e-4206-a687-31bf09630bc1,39,M,480,254,0,0,226,2000.0,802.06667,509.65,503.93333,445.53667,403.76667,394.48333,365.2075,356.93333,8.18716,6.02077,5.33086,4.93524,4.82342,801,10.824324324324325,606,8.18918918918919,504,6.8108108108108105,467,6.3108108108108105,415,5.608108108108108,384,5.1891891891891895,74.0,0.0
e500cdd9-9ac8-4cae-9192-02fcee1b5de8,32,M,124,114,8,0,2,2051.0,929.93333,428.29167,354.74444,333.9,286.65833,270.1725,232.69625,224.735,6.95264,4.07195,3.29479,2.83776,2.74067,887,10.817073170731707,570,6.951219512195122,355,4.329268292682927,338,4.121951219512195,298,3.6341463414634148,265,3.231707317073171,82.0,0.0
438be4e1-100d-4d5b-9265-6f125be1e598,43,M,52,14,0,0,38,847.0,661.13333,316.31667,286.28333,282.72333,256.05625,254.56667,234.35917,195.24111,5.2332,3.49578,3.14764,2.89778,2.48866,584,7.485462629148264,408,5.229569782007691,286,3.536298746518106,281,3.4744753418586987,262,3.2395464041529505,252,3.1158995948341355,78.56743423076922,1.1372184104576002
afced8f5-3614-4c93-9a7d-dba3da3ddcc0,40,M,446,391,1,0,54,1016.0,839.06667,356.20833,329.80556,319.81333,293.20208,288.815,279.7475,273.14722,6.90355,4.39843,3.9721,3.8474,3.75662,797,10.961223674152665,487,6.898337002964152,330,4.538524231455934,326,4.483511816529195,307,4.222202845627187,286,3.9333876672618096,72.70437143497759,0.23039998772862813
f1c474c9-eab2-44b1-848f-471e605710f2,37,M,46,28,15,0,3,1057.0,846.53333,403.09167,395.16111,281.14,235.53958,213.23667,187.74417,178.95667,5.04067,3.3469,2.53853,2.23505,2.13044,718,8.547619047619047,423,5.035714285714286,395,4.7023809523809526,328,3.9047619047619047,235,2.7976190476190474,214,2.5476190476190474,84.0,0.0
fc8e4700-f061-45d5-94e9-5936debd494d,32,M,144,144,0,0,0,2803.0,1730.93333,494.48333,426.22222,383.08667,348.00833,343.79,335.40583,330.33944,9.03472,5.32065,4.77486,4.65841,4.58805,1357,18.84722222222222,651,9.041666666666666,426,5.916666666666667,401,5.569444444444445,364,5.055555555555555,342,4.75,72.0,0.0
a8c42673-e372-4a41-9639-df22d5c0d5ae,37,M,330,197,113,16,4,1308.0,922.5896,495.06706,432.28143,422.53254,390.76881,352.6756,309.49583,305.04129,9.03043,5.63195,4.70083,4.17068,4.11065,854,11.382996788502053,678,9.03708644333067,432,5.758143574511577,431,5.744814538459467,403,5.371601529000383,341,4.545201293769555,75.07764045454546,0.6058462401476205
f3b698d1-2707-4bdc-b64c-3c2cc85d42b2,43,M,899,655,156,29,59,2060.0,972.4,458.28333,455.26111,450.43333,431.95417,424.66167,419.4575,402.78722,5.41545,4.69201,4.42356,4.36935,4.1957,933,9.71875,520,5.416666666666667,455,4.739583333333333,452,4.708333333333333,437,4.552083333333333,420,4.375,96.0,0.0
824d1d55-a902-41a9-84aa-2415082244d9,63,M,188,188,0,0,0,721.0,451.46667,261.05,249.43333,238.18,234.08542,225.96833,211.37167,205.34333,4.40048,3.45188,3.2749,3.06336,2.97599,416,6.028985507246377,304,4.405797101449275,249,3.608695652173913,246,3.5652173913043477,235,3.4057971014492754,226,3.2753623188405796,69.0,0.0
afd0fb8a-dec3-4522-98b4-71d17fe4c4e5,22,M,667,667,0,0,0,1685.0,1067.0,475.44167,384.33333,361.41667,334.175,322.41,309.15417,303.97333,8.67181,5.31495,4.74132,4.54638,4.4702,947,13.926470588235293,590,8.676470588235293,384,5.647058823529412,370,5.4411764705882355,343,5.044117647058823,316,4.647058823529412,68.0,0.0
70e4ba99-0b6a-4ae6-a385-30bdf24775ee,50,M,457,206,99,120,32,1000.0,738.3173,446.16667,408.82778,358.35333,337.91354,330.2775,315.25333,297.75833,4.71914,3.31809,3.05812,2.91901,2.75702,656,6.074074074074074,510,4.722222222222222,409,3.787037037037037,378,3.5,348,3.2222222222222223,325,3.009259259259259,108.0,0.0
b93b73a5-fdbc-46dc-af9e-f997969376c0,27,M,551,495,0,0,56,2094.0,884.0,375.8,370.11667,353.37,344.57083,332.25333,328.72167,316.96556,5.97495,4.61922,4.34318,4.29702,4.14334,746,9.751633986928105,457,5.973856209150327,370,4.836601307189542,359,4.69281045751634,347,4.5359477124183005,330,4.313725490196078,76.5,0.0
30985a92-bf47-4917-844f-e74221e6a7d1,35,M,582,434,98,1,49,2498.0,2337.26667,1353.15,1262.02778,1215.69333,1212.91458,1200.71,970.63333,923.46167,22.42902,14.30227,14.126,11.41922,10.86425,820,9.647058823529411,763,8.976470588235294,502,5.905882352941177,444,5.223529411764706,351,4.092435407144856,283,3.3294117647058825,85.41407388316152,0.7461773746195938
6774cf14-d4a7-409b-84c3-e415f4ee87c2,39,M,128,88,0,0,40,1221.0,896.33333,343.0,310.12222,277.25,233.02292,222.64833,196.72167,191.22333,5.22676,3.32833,2.71192,2.40129,2.32915,817,9.439707673568819,429,5.225334957369062,310,3.7758830694275276,288,3.4573829531812725,249,3.0328867235079175,216,2.6466916354556806,84.52421874999999,2.7023974801549904
5e060c4c-1826-42f1-b646-9dc56a41e6c5,39,M,560,560,0,0,0,2595.0,640.4,401.35833,372.9,324.88333,300.23958,292.41333,287.78333,276.45556,7.59098,5.32596,4.79366,4.71776,4.53206,616,10.098360655737705,463,7.590163934426229,373,6.114754098360656,328,5.377049180327869,307,5.032786885245901,291,4.770491803278689,61.0,0.0
132236f6-2b8b-40d5-87dc-d00e0054ef24,-44,M,198,198,0,0,0,1084.0,869.66667,465.63333,426.95,368.10667,341.15625,344.09,310.90583,280.31278,7.76995,5.1846,4.84634,4.37896,3.94807,815,11.495063469675598,552,7.774647887323944,427,6.014084507042254,404,5.690140845070423,353,4.971830985915493,331,4.661971830985915,70.96161616161616,0.35242656165766184
f8b9c566-93fc-4e35-9049-84a2b44af515,42,M,123,51,8,0,64,1059.0,932.26667,851.74167,832.15556,796.62,698.30208,625.92833,281.9225,269.95389,12.60483,11.54522,9.07143,4.08583,3.91238,899,13.028985507246377,600,8.695652173913043,395,5.72463768115942,369,5.3478260869565215,321,4.6521739130434785,317,4.594202898550725,69.0,0.0
01fc0ebd-22e4-4a11-8939-506cb3e4eedd,39,M,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
5eaa03b3-a310-4ff4-bdaf-e3c29cd57a6e,32,M,277,119,63,95,0,1000.0,997.8042,581.6263,501.67789,395.39884,401.8831,389.66707,330.71932,315.8971,10.50025,5.90148,5.81593,4.93611,4.71488,983,14.671641791044776,704,10.507462686567164,502,7.492537313432836,433,6.462686567164179,391,5.835820895522388,359,5.358208955223881,67.0,0.0
ad6e148d-2013-4290-80a3-dd77034e55cd,-61,M,673,300,143,23,207,1040.0,811.46667,487.64167,406.00556,365.15333,333.50969,325.75109,306.52667,288.48361,5.89412,3.8189,3.20674,3.18762,2.8805,776,7.710954152212981,578,5.893947690704388,406,4.14003938135983,372,3.880050994955934,335,3.234139199014991,311,3.1821433919568722,102.74702004457652,2.3775711902992955
b61fd5df-be4d-433e-a161-3ff5fe208205,47,M,294,247,0,0,47,1172.0,1211.0,370.325,349.28333,322.72667,301.67917,290.825,275.04583,253.14667,5.86461,4.42091,3.9839,3.76775,3.46776,952,13.04109589041096,428,5.863013698630137,349,4.780821917808219,325,4.4520547945205475,306,4.191780821917808,287,3.9315068493150687,73.00170068027211,0.029160592175990215
567cd049-8b1f-41f1-92c6-cd53e30edf60,35,M,90,66,0,0,24,616.0,387.8,226.23333,213.52222,205.71619,178.50208,170.77417,166.17083,165.71889,4.01071,2.9388,2.43963,2.37387,2.36741,365,5.214285714285714,281,4.014285714285714,214,3.057142857142857,211,3.0142857142857142,184,2.6285714285714286,168,2.4,70.0,0.0
8ac86001-8708-46ca-9a25-24c60dfb36f5,43,M,662,271,211,61,119,1031.0,751.13333,410.60833,371.53333,360.43333,328.74167,320.60667,292.3275,286.17944,6.15586,4.87072,4.33252,3.95037,3.86729,703,9.5,456,6.162162162162162,372,5.027027027027027,377,5.094594594594595,346,4.675675675675675,313,4.22972972972973,74.0,0.0
b9219990-6052-4583-931b-48fbe2676a34,40,M,294,293,0,1,0,832.0,742.0,356.04167,334.58333,309.13,287.14583,281.135,263.38333,245.92806,6.95038,4.64857,4.22759,3.96065,3.69817,704,10.586466165413533,462,6.947368421052632,335,5.037593984962406,328,4.932330827067669,283,4.2556390977443606,275,4.135338345864661,66.5,0.0
a3edc794-8054-4eb6-b8c4-312ed6d8716e,35,M,233,3,0,0,230,1000.0,951.29007,527.35365,463.02892,377.03556,336.64316,325.34824,276.43163,262.81931,10.31592,5.02714,4.33798,3.68576,3.50426,915,12.2,774,10.32,463,6.173333333333333,406,5.413333333333333,336,4.48,312,4.16,75.0,0.0
7c26a22d-0455-4e44-afd4-94377669adeb,55,M,118,87,14,4,13,1206.0,768.73333,363.675,332.29444,313.21667,298.3375,291.83833,275.91667,272.83889,5.80736,3.64205,3.39347,3.20833,3.17255,729,8.476744186046512,499,5.8023255813953485,332,3.86046511627907,318,3.697674418604651,301,3.5,282,3.2790697674418605,86.0,0.0
a0819d65-04c8-4a86-9f90-ace81e49769e,46,M,709,690,2,0,17,1145.0,938.253,573.25299,451.91303,385.82836,349.07687,329.4525,314.33917,294.77667,9.95228,5.28532,4.5573,4.37189,4.03804,928,12.712328767123287,727,9.95890410958904,452,6.191780821917808,399,5.343406593406594,363,4.972602739726027,329,4.534075104311543,74.09492242595205,25.277958781723797
f3ad6bc3-d565-4730-90f5-d9d3436dfe88,2020,M,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
2a3cb84c-cd85-4596-b08f-8ea2d1f552a9,45,M,697,687,0,0,10,1292.0,914.53333,420.175,407.67778,370.67,339.05625,337.325,313.04,304.42361,6.71914,5.00905,4.55845,4.23027,4.11383,807,10.905405405405405,497,6.716216216216216,408,5.513513513513513,383,5.175675675675675,351,4.743243243243243,335,4.527027027027027,74.0,0.0
68d0b421-4d73-4a6d-a301-3e239903c9e5,48,M,188,186,0,0,2,1168.0,814.06667,419.78333,398.05,377.96667,338.22708,332.21333,312.10833,283.37278,7.50355,5.58296,5.05652,4.75051,4.34621,705,10.714285714285715,494,7.5075987841945295,398,5.878877400295421,385,5.686853766617429,343,5.205479452054794,327,4.9771689497716896,66.3026595744681,0.9579073398434858
fcffddd8-47aa-48d0-b267-ed603977ed26,43,M,96,0,0,0,96,920.0,712.4,364.66667,354.77778,336.89,324.0375,312.69167,295.09083,266.32833,6.03092,4.92529,4.53176,4.27668,3.85983,596,8.63768115942029,416,6.028985507246377,355,5.190058479532163,346,5.058479532163743,327,4.739130434782608,309,4.478260869565218,68.97083333333335,0.16915683577000162
d7be4460-3323-4d1a-beca-732ec0e79814,20,M,21,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0
2fb2d323-da5a-4306-aae8-121a43f64c07,53,M,550,2,543,0,5,547.034,514.10107,296.54077,271.71374,234.15652,228.49429,209.88764,189.43165,169.70979,7.52174,4.30435,3.85823,3.4822,3.11967,517,9.503676470588236,409,7.518382352941177,272,5.093632958801498,241,4.43014705882353,227,4.172794117647059,212,3.8970588235294117,54.36072727272726,0.27164649793016177
e2e5a3a3-7014-489b-8ece-5b3ad6780297,61,M,103,103,0,0,0,2468.0,734.53333,338.04167,316.92222,313.95333,294.32083,290.21167,265.33667,246.12528,6.32115,4.02504,3.72066,3.40175,3.15545,645,8.26923076923077,493,6.32051282051282,317,4.064102564102564,315,4.038461538461538,295,3.782051282051282,275,3.5256410256410255,78.0,0.0
a429944d-b166-41c2-afeb-66e87e9f3a34,43,M,27,27,0,0,0,730.224,468.69513,201.79961,169.55481,131.96655,116.47932,111.03543,89.45019,82.32915,3.39611,1.75955,1.48047,1.19267,1.09772,435,5.8,251,3.391891891891892,170,2.2972972972972974,143,1.9066666666666667,121,1.6133333333333333,103,1.3733333333333333,74.51851851851852,0.7529618628798984
47be1108-e004-423d-b984-66c30ec22fa5,20,M,393,392,0,0,1,928.03,723.4,387.15125,360.83889,342.34,328.08333,321.625,296.45,280.58722,6.84695,4.82169,4.52993,4.17535,3.95193,682,9.605633802816902,486,6.845070422535211,361,5.084507042253521,351,4.943661971830986,330,4.647887323943662,316,4.450704225352113,70.98982188295166,0.4830264061205255
e6888ae2-581e-49e2-a358-29885b74625d,46,M,237,212,0,0,25,1100.0,614.2,266.55833,256.25,247.08,233.38542,224.24,179.78667,165.29278,4.73291,3.16769,2.87487,2.30496,2.11914,578,7.410256410256411,369,4.730769230769231,252,3.230769230769231,248,3.1794871794871793,235,3.0128205128205128,212,2.717948717948718,78.0,0.0
fb319b3a-1426-44c8-85a5-5d6addc9f4f3,57,M,593,568,0,0,25,2000.0,1257.77307,404.925,379.24444,347.67333,330.98542,307.11333,298.32,287.8,7.00213,4.88209,4.32223,4.18906,4.04134,1074,15.081304237930745,499,7.007049175723875,379,5.321987249698093,351,4.928806133625411,352,4.9428483163422925,306,4.306704132062885,70.84875721753794,0.9940575205375923
16e9d759-1af6-4136-adfb-f649ced09268,38,M,23,21,0,0,2,851.0,625.2,279.65,252.73944,243.56833,235.40479,231.9645,213.99258,204.82111,7.06247,4.34943,4.14222,3.8213,3.65752,546,9.75,396,7.071428571428571,253,4.517857142857143,248,4.428571428571429,237,4.232142857142857,226,4.035714285714286,56.0,0.0
930dd9f2-3ac8-482c-8ea4-3d9ba1948800,58,M,163,102,0,0,61,1408.0,991.73333,529.30833,494.97222,460.68,463.25417,450.10333,392.42,275.75333,8.02924,5.38807,5.26437,4.58971,3.22519,609,7.12280701754386,421,4.923976608187134,336,3.9298245614035086,336,3.9298245614035086,309,3.6140350877192984,297,3.473684210526316,85.5,0.0
c0edff8b-7fe6-4739-b0d0-087f96512e3b,48,M,1631,1434,58,0,139,1076.0,782.73333,358.4,328.2,314.57333,289.0625,267.37,245.47417,242.73833,6.47467,4.3438,3.69199,3.40936,3.37137,706,9.762708114386857,460,6.481246653704173,328,4.529198138610034,324,4.473964014968447,294,4.0597080876565546,258,3.5626009748822822,71.85689393010423,0.5420375355722782
650206f3-d2dd-410a-bc2c-e48c040ed106,44,M,48,47,0,0,1,613.0,597.6,352.15833,328.50556,313.71667,292.00833,290.66833,269.4275,271.18278,5.45952,4.07424,3.77491,3.49906,3.52185,587,7.623376623376624,420,5.454545454545454,329,4.2727272727272725,320,4.1558441558441555,303,3.935064935064935,290,3.7662337662337664,77.0,0.0
aca933a8-3ff0-4c88-8c2b-57fe91526ceb,66,M,30,5,0,0,25,559.0,511.66667,292.70833,288.96701,284.25713,276.56218,274.7,259.77674,181.7109,4.17879,3.76001,3.6336,3.4362,2.40358,484,6.402116402116403,316,4.17989417989418,288,3.8095238095238098,283,3.7433862433862437,278,3.6772486772486777,271,3.584656084656085,75.59999999999998,1.4453792906454277e-14
dc90fde7-7517-4849-9a9c-58c30f029e1a,34,M,70,17,5,0,48,1172.0,882.33333,399.175,390.35556,360.20333,355.63958,330.71833,315.95,310.86222,5.87405,4.55954,4.18631,3.99937,3.93496,759,9.60759493670886,464,5.8734177215189876,390,4.936708860759493,367,4.6455696202531644,357,4.518987341772152,330,4.177215189873418,79.0,0.0
c687a63a-ddca-414f-8873-de2709eec409,42,M,67,31,0,0,36,825.0,630.33333,302.63333,292.42778,258.21,244.19792,241.07,231.35583,219.85,6.45367,4.37644,4.08593,3.92129,3.72627,591,10.016949152542374,381,6.4576271186440675,292,4.9491525423728815,268,4.5423728813559325,246,4.169491525423729,240,4.067796610169491,59.0,0.0
ec9395de-4c90-4ece-9e8f-8acee51266c7,20,M,445,308,47,4,86,2978.0,1347.73333,431.36667,412.06667,392.88,380.63958,375.12,318.82125,310.12583,5.34959,4.79122,4.57463,3.88806,3.78202,1169,14.25609756097561,439,5.353658536585366,412,5.024390243902439,391,4.7682926829268295,380,4.634146341463414,371,4.524390243902439,82.0,0.0
2f00ccf5-ce6d-4058-92f6-32e66674146e,40,M,1441,1018,19,0,404,1136.0,825.4,451.41667,384.84722,365.31,334.21667,327.22667,313.80083,311.53889,8.86528,6.0885,5.45378,5.23001,5.19231,770,12.833333333333334,532,8.866666666666667,385,6.416666666666667,372,6.2,346,5.766666666666667,325,5.416666666666667,60.0,0.0
00908366-fff8-4d9c-84ad-34da165015a4,39,M,439,406,10,0,23,2921.0,958.06667,374.45,361.02222,324.26667,299.75625,282.11667,267.11167,265.49778,5.96561,4.10464,3.5711,3.38116,3.36073,762,9.645569620253164,471,5.962025316455696,361,4.569620253164557,325,4.113924050632911,301,3.810126582278481,280,3.5443037974683542,79.0,0.0
913554dc-19ca-4b9c-a585-237f4aee1ee7,27,M,18,8,1,0,9,1188.0,634.46667,420.35833,402.63889,331.10667,327.31458,320.04333,306.0775,262.91389,5.16349,3.94175,3.81004,3.64378,3.12993,561,6.678571428571429,434,5.166666666666667,403,4.7976190476190474,356,4.238095238095238,322,3.8333333333333335,307,3.6547619047619047,83.97222222222223,0.1178511301977579
0d0a1ea0-9bad-434b-961d-957e7945a430,29,M,798,584,20,0,194,1612.0,916.4,574.54167,522.75556,458.32667,431.67083,409.55,373.50417,367.16222,9.71095,6.6909,5.97883,5.45262,5.36003,853,12.452554744525548,665,9.708029197080291,523,7.635036496350365,480,7.007299270072993,447,6.525547445255475,406,5.927007299270073,68.5,0.0
9f20711e-c0b9-4dd3-a751-511c55244ef5,-60,M,209,75,25,0,109,1169.0,752.53333,383.175,374.62222,337.09667,316.61875,307.93833,286.93417,272.34611,6.12785,4.43548,4.05182,3.77545,3.5835,683,8.986842105263158,466,6.131578947368421,375,4.934210526315789,359,4.723684210526316,317,4.171052631578948,304,4.0,76.0,0.0
1917e1db-f16d-462f-9afa-970f7c89c96f,35,M,241,229,2,2,8,1656.0,723.8,381.29167,360.80556,333.33,327.26458,313.76167,283.1725,267.36389,6.43148,4.76186,4.3578,3.93295,3.81948,669,9.291666666666666,463,6.430555555555555,361,5.013888888888889,332,4.728571428571429,329,4.569444444444445,306,4.25,71.87639004149378,0.4612381856486026
4939681a-7286-4de8-9231-2f10941aa5b4,-74,M,490,435,11,0,44,1109.0,907.13333,452.71667,414.92778,388.73,370.5125,355.99833,329.50083,309.41556,9.54056,6.47883,5.93331,5.49168,5.15693,829,13.816666666666666,572,9.533333333333333,415,6.916666666666667,400,6.666666666666667,373,6.216666666666667,355,5.916666666666667,60.0,0.0
346d3e90-500b-4712-8a86-ff210b7a943b,44,M,941,207,526,140,68,1772.0,859.08308,437.20745,384.64141,345.10009,314.16207,312.26464,288.5395,278.46993,8.1258,4.74691,4.29525,3.82218,3.73607,827,11.37551581843191,591,8.1292984869326,385,5.295735900962861,364,5.006877579092159,318,4.37414030261348,307,4.222833562585969,72.77202484590859,1.4243333786565608
186f153c-8d3f-4f09-9878-9676d76d5cd4,-963,F,20,3,17,0,0,811.0,592.6,266.91667,205.86111,195.52333,147.18125,135.88333,106.82083,91.39778,6.32554,3.1536,2.19167,1.72292,1.47416,585,9.435483870967742,392,6.32258064516129,206,3.3225806451612905,223,3.596774193548387,151,2.435483870967742,121,1.9516129032258065,62.0,0.0
e8fa9e83-ffe4-4ef2-9214-00a4bfe241de,55,M,225,210,2,0,13,1139.0,2131.2,346.7,281.72778,235.69,218.87292,214.41333,182.60167,167.87611,7.51042,2.94612,2.68017,2.28252,2.09845,1623,20.2875,601,7.5125,282,3.525,257,3.2125,223,2.7875,203,2.5375,80.0,0.0
39688f0b-4ef3-4ca3-9e78-c48f4598823f,55,M,480,480,0,0,0,2604.0,1040.86667,351.68333,316.03889,303.95,289.10417,283.125,251.77083,239.39889,6.13456,4.46985,4.1636,3.70251,3.52057,781,11.485294117647058,417,6.132352941176471,316,4.647058823529412,308,4.529411764705882,294,4.323529411764706,274,4.029411764705882,68.0,0.0
7675bb4e-8371-4db6-83af-d20849b995d9,-54,M,66,49,1,3,13,2186.0,638.0,482.6875,474.74722,469.78167,454.03438,454.31167,447.0225,437.75833,6.68427,5.87227,5.6789,5.58778,5.47198,629,7.8625,535,6.6875,475,5.9375,469,5.8625,459,5.7375,453,5.6625,79.96969696969697,0.24618298195866553
5c85dcdc-c315-44d2-8783-389a83921c4d,64,M,1027,489,1,0,537,1559.0,774.13333,304.20833,268.05,229.56667,214.72083,201.26,195.13917,186.34778,6.08496,3.44695,3.02153,2.99753,2.86249,743,11.08955223880597,405,6.090225563909774,268,4.00300978179082,247,3.708708708708709,220,3.286034353995519,198,3.0414746543778803,67.65824732229794,0.9779830993788693
24338476-74bd-4e33-af4b-6f9e15d0c3c2,27,F,222,214,1,0,7,760.0,406.33333,243.78333,229.16111,224.32,215.175,211.93833,198.12667,189.28944,5.08452,4.00571,3.78461,3.53798,3.38017,392,7.0,285,5.089285714285714,229,4.089285714285714,228,4.071428571428571,218,3.892857142857143,208,3.7142857142857144,56.0,0.0
4256c4cc-1014-4bfb-bb2a-618a1f2c4784,41,M,18,17,0,0,1,610.0,523.33333,313.3,297.66111,283.0,265.24583,258.075,228.56667,229.11389,5.47164,4.22388,3.85187,3.41144,3.41961,487,7.268656716417911,367,5.477611940298507,298,4.447761194029851,288,4.298507462686567,276,4.119402985074627,253,3.7761194029850746,67.0,0.0
